"session_id","session_date_time","mentor_id","mentee_id","session_status","mentor_domain_id","user_id"
3258,2022-05-10 00:00:00.000,233,3054,finished,2,
3261,2022-05-10 00:00:00.000,2934,1977,finished,6,
3262,2022-05-10 00:00:00.000,2905,4737,canceled,2,
3265,2022-05-10 00:00:00.000,1728,4312,finished,5,
3270,2022-05-10 00:00:00.000,4212,1487,finished,3,
3273,2022-05-10 00:00:00.000,2805,2984,finished,3,
3276,2022-05-10 00:00:00.000,2166,3445,finished,4,
3277,2022-05-11 00:00:00.000,1654,2197,canceled,5,
3280,2022-05-11 00:00:00.000,1250,1576,finished,7,
3281,2022-05-11 00:00:00.000,3777,2044,finished,3,
3282,2022-05-11 00:00:00.000,229,1505,finished,3,
3284,2022-05-11 00:00:00.000,3547,252,finished,4,
3285,2022-05-11 00:00:00.000,210,4466,finished,3,
3287,2022-05-11 00:00:00.000,2148,2312,finished,1,
3289,2022-05-11 00:00:00.000,1299,3995,finished,4,
3290,2022-05-11 00:00:00.000,504,4195,canceled,2,
3291,2022-05-11 00:00:00.000,606,1888,finished,1,
3292,2022-05-11 00:00:00.000,571,1519,canceled,5,
3294,2022-05-11 00:00:00.000,2747,974,finished,5,
3295,2022-05-11 00:00:00.000,4968,4208,finished,4,
3297,2022-05-11 00:00:00.000,2381,825,finished,3,
3298,2022-05-11 00:00:00.000,2148,4055,finished,1,
3300,2022-05-11 00:00:00.000,4896,1280,canceled,6,
3303,2022-05-11 00:00:00.000,3724,137,finished,1,
3304,2022-05-11 00:00:00.000,4444,4880,finished,1,
3305,2022-05-11 00:00:00.000,2700,3987,finished,5,
3309,2022-05-11 00:00:00.000,3251,2120,canceled,5,
3310,2022-05-11 00:00:00.000,423,2153,finished,1,
3311,2022-05-11 00:00:00.000,2243,1062,canceled,1,
3313,2022-05-12 00:00:00.000,2084,100,finished,1,
3314,2022-05-12 00:00:00.000,4807,2404,finished,4,
3316,2022-05-12 00:00:00.000,1069,4135,canceled,6,
3323,2022-05-12 00:00:00.000,1927,3925,finished,3,
3326,2022-05-12 00:00:00.000,4203,3194,finished,1,
3327,2022-05-12 00:00:00.000,1250,4128,finished,7,
3330,2022-05-12 00:00:00.000,4923,1710,finished,5,
3331,2022-05-12 00:00:00.000,688,4213,finished,6,
3332,2022-05-12 00:00:00.000,613,4970,finished,3,
3334,2022-05-12 00:00:00.000,73,4420,finished,6,
3335,2022-05-12 00:00:00.000,1566,4197,canceled,7,
3337,2022-05-12 00:00:00.000,3842,4853,finished,2,
3338,2022-05-12 00:00:00.000,391,100,finished,7,
3340,2022-05-12 00:00:00.000,4143,2611,finished,6,
3341,2022-05-12 00:00:00.000,2105,509,finished,7,
3342,2022-05-12 00:00:00.000,4259,4959,canceled,5,
3343,2022-05-12 00:00:00.000,3097,1542,canceled,6,
3344,2022-05-12 00:00:00.000,3415,4119,finished,4,
3345,2022-05-13 00:00:00.000,2185,2683,finished,4,
3346,2022-05-13 00:00:00.000,73,810,finished,6,
3347,2022-05-13 00:00:00.000,4503,3427,finished,1,
3348,2022-05-13 00:00:00.000,1554,3399,finished,5,
3350,2022-05-13 00:00:00.000,4576,3779,finished,2,
3355,2022-05-13 00:00:00.000,1250,2263,finished,7,
3356,2022-05-13 00:00:00.000,1366,4230,finished,3,
3357,2022-05-13 00:00:00.000,3383,1920,finished,3,
3359,2022-05-13 00:00:00.000,4349,1714,canceled,7,
3360,2022-05-13 00:00:00.000,1881,3735,finished,3,
3361,2022-05-13 00:00:00.000,2351,2745,finished,5,
3363,2022-05-13 00:00:00.000,4732,2197,canceled,3,
3364,2022-05-13 00:00:00.000,4920,1919,finished,1,
3365,2022-05-13 00:00:00.000,2639,969,canceled,7,
3368,2022-05-13 00:00:00.000,3290,4592,canceled,4,
3370,2022-05-13 00:00:00.000,423,3542,finished,1,
3371,2022-05-13 00:00:00.000,4540,2029,finished,7,
3372,2022-05-13 00:00:00.000,3547,4442,finished,4,
3373,2022-05-13 00:00:00.000,987,1119,finished,5,
3377,2022-05-14 00:00:00.000,3958,76,finished,1,
3378,2022-05-14 00:00:00.000,1417,3741,finished,3,
3380,2022-05-14 00:00:00.000,2803,3334,canceled,3,
3381,2022-05-14 00:00:00.000,2011,2597,finished,3,
3382,2022-05-14 00:00:00.000,1893,4079,finished,6,
3384,2022-05-14 00:00:00.000,2613,3737,canceled,2,
3386,2022-05-14 00:00:00.000,2269,426,canceled,3,
3388,2022-05-14 00:00:00.000,1526,4438,finished,5,
3390,2022-05-14 00:00:00.000,2265,4799,finished,2,
3392,2022-05-14 00:00:00.000,1172,2263,finished,7,
3393,2022-05-14 00:00:00.000,1261,771,finished,3,
3394,2022-05-14 00:00:00.000,748,3968,canceled,7,
3395,2022-05-14 00:00:00.000,3175,1387,canceled,6,
3396,2022-05-14 00:00:00.000,494,4266,finished,6,
3397,2022-05-14 00:00:00.000,2463,4359,finished,7,
3399,2022-05-14 00:00:00.000,180,4442,finished,2,
3400,2022-05-14 00:00:00.000,1434,3372,finished,2,
3401,2022-05-14 00:00:00.000,4662,330,finished,5,
3404,2022-05-14 00:00:00.000,4863,3451,canceled,6,
3406,2022-05-15 00:00:00.000,2605,3658,canceled,5,
3407,2022-05-15 00:00:00.000,1544,631,finished,4,
3411,2022-05-15 00:00:00.000,4121,497,finished,7,
3412,2022-05-15 00:00:00.000,4576,2790,canceled,2,
3414,2022-05-15 00:00:00.000,5000,4438,finished,2,
3415,2022-05-15 00:00:00.000,4108,3605,finished,7,
3416,2022-05-15 00:00:00.000,3869,1212,finished,7,
3418,2022-05-15 00:00:00.000,4255,1909,finished,6,
3421,2022-05-15 00:00:00.000,4915,605,finished,7,
3424,2022-05-15 00:00:00.000,4249,734,finished,7,
3425,2022-05-15 00:00:00.000,4752,922,finished,7,
3426,2022-05-15 00:00:00.000,1752,404,finished,3,
3427,2022-05-15 00:00:00.000,3350,2976,finished,3,
3430,2022-05-15 00:00:00.000,73,3079,canceled,6,
3432,2022-05-16 00:00:00.000,2472,4475,finished,4,
3433,2022-05-16 00:00:00.000,3045,480,finished,7,
3434,2022-05-16 00:00:00.000,2605,3083,finished,5,
3436,2022-05-16 00:00:00.000,2081,3892,finished,3,
3437,2022-05-16 00:00:00.000,1533,3901,finished,6,
3439,2022-05-16 00:00:00.000,2557,1022,finished,2,
3441,2022-05-16 00:00:00.000,4138,1100,finished,5,
3442,2022-05-16 00:00:00.000,778,201,canceled,4,
3444,2022-05-16 00:00:00.000,2180,4788,finished,6,
3445,2022-05-16 00:00:00.000,802,1505,finished,1,
3446,2022-05-16 00:00:00.000,4915,149,finished,7,
3447,2022-05-16 00:00:00.000,2556,2627,finished,6,
3448,2022-05-16 00:00:00.000,3869,3070,finished,7,
3449,2022-05-16 00:00:00.000,1366,1519,canceled,3,
3451,2022-05-16 00:00:00.000,645,4537,canceled,2,
3452,2022-05-16 00:00:00.000,1566,1317,finished,7,
3456,2022-05-16 00:00:00.000,1261,2261,finished,3,
3457,2022-05-16 00:00:00.000,498,3900,finished,1,
3458,2022-05-16 00:00:00.000,3051,2629,finished,3,
3461,2022-05-16 00:00:00.000,2235,4421,finished,4,
3464,2022-05-16 00:00:00.000,2166,3841,canceled,4,
3465,2022-05-16 00:00:00.000,170,4328,finished,3,
3466,2022-05-16 00:00:00.000,3302,2568,canceled,6,
3467,2022-05-16 00:00:00.000,47,3486,finished,5,
3468,2022-05-16 00:00:00.000,4910,3155,finished,7,
3469,2022-05-16 00:00:00.000,15,562,finished,5,
3471,2022-05-16 00:00:00.000,2920,2221,finished,4,
3472,2022-05-16 00:00:00.000,4608,1622,canceled,1,
3473,2022-05-17 00:00:00.000,1110,1687,canceled,2,
3475,2022-05-17 00:00:00.000,830,2726,finished,7,
3476,2022-05-17 00:00:00.000,2506,771,finished,5,
3477,2022-05-17 00:00:00.000,2123,3353,finished,4,
3480,2022-05-17 00:00:00.000,3240,2375,finished,4,
3481,2022-05-17 00:00:00.000,1069,2183,finished,6,
3482,2022-05-17 00:00:00.000,15,1877,canceled,5,
3483,2022-05-17 00:00:00.000,355,1877,finished,1,
3484,2022-05-17 00:00:00.000,3828,4489,finished,5,
3486,2022-05-17 00:00:00.000,538,1908,finished,1,
3487,2022-05-17 00:00:00.000,4673,4306,finished,1,
3488,2022-05-17 00:00:00.000,2377,3030,canceled,7,
3489,2022-05-17 00:00:00.000,3350,3394,finished,3,
3490,2022-05-17 00:00:00.000,231,2507,finished,4,
3492,2022-05-17 00:00:00.000,2381,911,finished,3,
3493,2022-05-17 00:00:00.000,2381,72,finished,3,
3494,2022-05-17 00:00:00.000,1768,612,finished,4,
3495,2022-05-17 00:00:00.000,1688,1406,canceled,1,
3496,2022-05-18 00:00:00.000,880,1065,finished,7,
3497,2022-05-18 00:00:00.000,4831,1767,finished,4,
3498,2022-05-18 00:00:00.000,4138,2090,finished,5,
3500,2022-05-18 00:00:00.000,4124,2221,finished,3,
3501,2022-05-18 00:00:00.000,391,2370,finished,7,
3503,2022-05-18 00:00:00.000,2820,81,finished,7,
3504,2022-05-18 00:00:00.000,2244,4821,finished,6,
3507,2022-05-18 00:00:00.000,1851,1216,finished,6,
3510,2022-05-18 00:00:00.000,1124,791,finished,4,
3511,2022-05-18 00:00:00.000,4863,4200,finished,6,
3512,2022-05-18 00:00:00.000,314,546,finished,7,
3513,2022-05-18 00:00:00.000,4429,3542,finished,5,
3515,2022-05-18 00:00:00.000,1110,676,finished,2,
3516,2022-05-18 00:00:00.000,2639,4135,canceled,7,
3517,2022-05-18 00:00:00.000,319,1007,finished,5,
3520,2022-05-18 00:00:00.000,3029,2844,canceled,5,
3522,2022-05-18 00:00:00.000,4614,1235,finished,1,
3526,2022-05-19 00:00:00.000,2406,896,finished,2,
3528,2022-05-19 00:00:00.000,2381,1663,canceled,3,
3529,2022-05-19 00:00:00.000,1197,444,finished,3,
3531,2022-05-19 00:00:00.000,1091,3334,finished,1,
3532,2022-05-19 00:00:00.000,15,4751,finished,5,
3533,2022-05-19 00:00:00.000,3835,2027,finished,2,
3534,2022-05-19 00:00:00.000,3883,4507,finished,2,
3540,2022-05-19 00:00:00.000,985,1342,canceled,2,
3542,2022-05-19 00:00:00.000,244,4322,finished,7,
3543,2022-05-19 00:00:00.000,1533,4543,finished,6,
3545,2022-05-19 00:00:00.000,4662,4733,finished,5,
3547,2022-05-19 00:00:00.000,2887,3846,canceled,5,
3550,2022-05-19 00:00:00.000,4807,1119,finished,4,
3551,2022-05-19 00:00:00.000,2506,4413,finished,5,
3556,2022-05-20 00:00:00.000,2148,4572,canceled,1,
3557,2022-05-20 00:00:00.000,4304,2250,finished,2,
3558,2022-05-20 00:00:00.000,1927,2640,finished,3,
3560,2022-05-20 00:00:00.000,4095,4159,finished,4,
3562,2022-05-20 00:00:00.000,3842,1710,finished,2,
3563,2022-05-20 00:00:00.000,3852,989,finished,1,
3564,2022-05-20 00:00:00.000,2011,4687,canceled,3,
3565,2022-05-20 00:00:00.000,781,4726,finished,3,
3567,2022-05-20 00:00:00.000,1233,1818,finished,3,
3568,2022-05-20 00:00:00.000,2865,1088,finished,1,
3569,2022-05-20 00:00:00.000,2105,1560,finished,7,
3570,2022-05-20 00:00:00.000,566,4803,finished,4,
3572,2022-05-20 00:00:00.000,4255,3324,canceled,6,
3573,2022-05-20 00:00:00.000,1752,386,finished,3,
3574,2022-05-20 00:00:00.000,3724,1925,finished,1,
3576,2022-05-20 00:00:00.000,1817,3645,finished,7,
3577,2022-05-20 00:00:00.000,2179,278,finished,4,
3578,2022-05-20 00:00:00.000,3787,4842,finished,1,
3579,2022-05-20 00:00:00.000,2244,4733,canceled,6,
3580,2022-05-20 00:00:00.000,845,1477,canceled,6,
3582,2022-05-20 00:00:00.000,1279,3987,finished,5,
3584,2022-05-20 00:00:00.000,1932,3065,finished,3,
3585,2022-05-20 00:00:00.000,3212,1794,finished,7,
3588,2022-05-20 00:00:00.000,4056,1536,finished,6,
3591,2022-05-20 00:00:00.000,2824,3501,finished,6,
3592,2022-05-20 00:00:00.000,2491,3177,finished,2,
3593,2022-05-20 00:00:00.000,2265,1182,finished,2,
3596,2022-05-20 00:00:00.000,3097,313,canceled,6,
3597,2022-05-21 00:00:00.000,1566,3650,finished,7,
3598,2022-05-21 00:00:00.000,4000,1520,finished,7,
3600,2022-05-21 00:00:00.000,410,539,finished,5,
3602,2022-05-21 00:00:00.000,4832,2370,canceled,1,
3603,2022-05-21 00:00:00.000,2881,1460,finished,2,
3604,2022-05-21 00:00:00.000,4843,3445,canceled,6,
3605,2022-05-21 00:00:00.000,3941,3445,finished,4,
3606,2022-05-21 00:00:00.000,852,1275,canceled,6,
3607,2022-05-21 00:00:00.000,7,4165,canceled,6,
3608,2022-05-21 00:00:00.000,3175,3940,finished,6,
3610,2022-05-21 00:00:00.000,42,3193,canceled,2,
3612,2022-05-21 00:00:00.000,508,4792,finished,2,
3613,2022-05-21 00:00:00.000,830,585,finished,7,
3615,2022-05-21 00:00:00.000,3886,1229,canceled,6,
3617,2022-05-21 00:00:00.000,4000,1472,finished,7,
3621,2022-05-21 00:00:00.000,4835,938,finished,1,
3622,2022-05-21 00:00:00.000,3025,601,finished,1,
3623,2022-05-21 00:00:00.000,961,1750,finished,4,
3624,2022-05-21 00:00:00.000,2016,3458,canceled,5,
3625,2022-05-21 00:00:00.000,4843,1920,finished,6,
3626,2022-05-21 00:00:00.000,1069,3655,finished,6,
3629,2022-05-21 00:00:00.000,1449,922,canceled,7,
3630,2022-05-21 00:00:00.000,3029,1280,finished,5,
3631,2022-05-21 00:00:00.000,166,1338,finished,7,
3632,2022-05-22 00:00:00.000,4138,2780,canceled,5,
3633,2022-05-22 00:00:00.000,2480,1709,finished,1,
3635,2022-05-22 00:00:00.000,3121,1880,finished,5,
3636,2022-05-22 00:00:00.000,1314,3698,finished,4,
3637,2022-05-22 00:00:00.000,3045,3528,finished,7,
3639,2022-05-22 00:00:00.000,880,1910,finished,7,
3640,2022-05-22 00:00:00.000,4480,1,finished,3,
3641,2022-05-22 00:00:00.000,2824,3037,finished,6,
3642,2022-05-22 00:00:00.000,3624,3942,finished,3,
3643,2022-05-22 00:00:00.000,3759,3940,finished,4,
3646,2022-05-22 00:00:00.000,1463,4698,finished,6,
3647,2022-05-22 00:00:00.000,1736,1663,finished,3,
3648,2022-05-22 00:00:00.000,2534,2762,canceled,2,
3649,2022-05-22 00:00:00.000,4278,670,finished,7,
3651,2022-05-22 00:00:00.000,4540,926,finished,7,
3652,2022-05-22 00:00:00.000,2556,4253,finished,6,
3653,2022-05-22 00:00:00.000,3777,1909,finished,3,
3654,2022-05-22 00:00:00.000,4234,2252,finished,1,
3655,2022-05-22 00:00:00.000,1328,712,finished,4,
3656,2022-05-22 00:00:00.000,1989,1858,canceled,2,
3657,2022-05-22 00:00:00.000,2654,3796,finished,1,
3659,2022-05-22 00:00:00.000,4852,1407,finished,5,
3661,2022-05-22 00:00:00.000,1023,3697,finished,6,
3662,2022-05-22 00:00:00.000,3175,198,finished,6,
3664,2022-05-22 00:00:00.000,2622,1065,finished,4,
3665,2022-05-22 00:00:00.000,2016,3004,canceled,5,
3666,2022-05-22 00:00:00.000,110,1603,finished,3,
3667,2022-05-22 00:00:00.000,1434,1465,canceled,2,
3670,2022-05-23 00:00:00.000,728,3171,finished,3,
3671,2022-05-23 00:00:00.000,455,1925,canceled,7,
3673,2022-05-23 00:00:00.000,3047,2845,finished,5,
3675,2022-05-23 00:00:00.000,1234,1505,finished,6,
3677,2022-05-23 00:00:00.000,4681,2111,finished,3,
3678,2022-05-23 00:00:00.000,3624,4153,finished,3,
3680,2022-05-23 00:00:00.000,3029,190,finished,5,
3681,2022-05-23 00:00:00.000,1668,1634,canceled,6,
3682,2022-05-23 00:00:00.000,2372,2590,finished,7,
3683,2022-05-23 00:00:00.000,3127,4359,finished,1,
3684,2022-05-23 00:00:00.000,4915,3735,finished,7,
3685,2022-05-23 00:00:00.000,3958,4501,finished,1,
3686,2022-05-23 00:00:00.000,4868,2728,finished,4,
3687,2022-05-23 00:00:00.000,1279,2801,finished,5,
3688,2022-05-23 00:00:00.000,1398,1919,finished,7,
3689,2022-05-23 00:00:00.000,4334,2421,finished,2,
3691,2022-05-23 00:00:00.000,2635,860,finished,1,
3692,2022-05-23 00:00:00.000,4777,690,finished,4,
3695,2022-05-24 00:00:00.000,1328,1454,finished,4,
3696,2022-05-24 00:00:00.000,3045,3626,finished,7,
3697,2022-05-24 00:00:00.000,3274,4438,canceled,6,
3698,2022-05-24 00:00:00.000,4095,4820,finished,4,
3700,2022-05-24 00:00:00.000,3530,1254,finished,4,
3701,2022-05-24 00:00:00.000,1484,825,finished,1,
3703,2022-05-24 00:00:00.000,233,2738,finished,2,
3704,2022-05-24 00:00:00.000,2048,4528,finished,7,
3705,2022-05-24 00:00:00.000,1927,3199,finished,3,
3708,2022-05-24 00:00:00.000,1262,2984,finished,5,
3709,2022-05-24 00:00:00.000,4387,1829,finished,7,
3711,2022-05-24 00:00:00.000,4796,4366,finished,3,
3717,2022-05-24 00:00:00.000,4248,3923,canceled,1,
3718,2022-05-24 00:00:00.000,2494,2120,finished,2,
3720,2022-05-24 00:00:00.000,2195,1034,finished,6,
3722,2022-05-24 00:00:00.000,4101,2666,finished,1,
3723,2022-05-24 00:00:00.000,3115,4704,finished,2,
3724,2022-05-24 00:00:00.000,3175,2681,finished,6,
3729,2022-05-24 00:00:00.000,1759,3049,finished,6,
3730,2022-05-24 00:00:00.000,4914,426,finished,1,
3731,2022-05-25 00:00:00.000,2955,4055,finished,4,
3732,2022-05-25 00:00:00.000,2613,1479,finished,2,
3733,2022-05-25 00:00:00.000,2406,562,canceled,2,
3735,2022-05-25 00:00:00.000,781,2878,finished,3,
3739,2022-05-25 00:00:00.000,645,4208,finished,2,
3740,2022-05-25 00:00:00.000,1106,2152,finished,7,
3741,2022-05-25 00:00:00.000,1654,898,finished,5,
3742,2022-05-25 00:00:00.000,2447,3872,finished,2,
3743,2022-05-25 00:00:00.000,830,2201,finished,7,
3745,2022-05-25 00:00:00.000,371,4165,finished,5,
3747,2022-05-25 00:00:00.000,3941,2868,canceled,4,
3748,2022-05-25 00:00:00.000,4203,486,finished,1,
3749,2022-05-25 00:00:00.000,3641,1424,canceled,7,
3752,2022-05-25 00:00:00.000,3883,1622,finished,2,
3754,2022-05-25 00:00:00.000,2377,1956,canceled,7,
3756,2022-05-25 00:00:00.000,2177,4934,finished,1,
3758,2022-05-25 00:00:00.000,3842,718,canceled,2,
3759,2022-05-25 00:00:00.000,3284,2948,finished,2,
3760,2022-05-25 00:00:00.000,3590,2370,finished,2,
3761,2022-05-25 00:00:00.000,73,1574,finished,6,
3762,2022-05-26 00:00:00.000,3588,1387,finished,2,
3764,2022-05-26 00:00:00.000,4923,1610,finished,5,
3765,2022-05-26 00:00:00.000,516,3562,canceled,6,
3766,2022-05-26 00:00:00.000,513,76,finished,1,
3767,2022-05-26 00:00:00.000,1169,2061,finished,6,
3768,2022-05-26 00:00:00.000,3425,585,canceled,7,
3770,2022-05-26 00:00:00.000,3588,1404,canceled,2,
3771,2022-05-26 00:00:00.000,3121,3180,finished,5,
3772,2022-05-26 00:00:00.000,2005,3736,finished,7,
3773,2022-05-26 00:00:00.000,3186,4339,finished,1,
3775,2022-05-26 00:00:00.000,977,4396,finished,5,
3776,2022-05-26 00:00:00.000,4654,4383,finished,6,
3777,2022-05-26 00:00:00.000,518,3841,finished,6,
3779,2022-05-26 00:00:00.000,3580,3987,finished,2,
3780,2022-05-26 00:00:00.000,1347,1961,finished,1,
3781,2022-05-26 00:00:00.000,4776,2588,finished,4,
3782,2022-05-26 00:00:00.000,2641,2248,finished,3,
3783,2022-05-26 00:00:00.000,2493,2136,finished,6,
3786,2022-05-26 00:00:00.000,3538,809,finished,3,
3787,2022-05-26 00:00:00.000,515,900,canceled,4,
3789,2022-05-26 00:00:00.000,3842,332,finished,2,
3795,2022-05-27 00:00:00.000,2651,1785,canceled,6,
3796,2022-05-27 00:00:00.000,2491,1118,finished,2,
3798,2022-05-27 00:00:00.000,4108,1600,finished,7,
3799,2022-05-27 00:00:00.000,110,4332,finished,3,
3800,2022-05-27 00:00:00.000,516,1166,finished,6,
3805,2022-05-27 00:00:00.000,3407,4012,finished,6,
3807,2022-05-27 00:00:00.000,2639,902,finished,7,
3808,2022-05-27 00:00:00.000,2488,97,finished,7,
3809,2022-05-27 00:00:00.000,820,3344,finished,3,
3810,2022-05-27 00:00:00.000,5000,2866,finished,2,
3811,2022-05-27 00:00:00.000,4671,4892,finished,5,
3813,2022-05-27 00:00:00.000,1431,703,finished,6,
3814,2022-05-27 00:00:00.000,4843,4692,finished,6,
3815,2022-05-27 00:00:00.000,1170,1549,finished,2,
3816,2022-05-27 00:00:00.000,3724,441,finished,1,
3817,2022-05-27 00:00:00.000,244,2497,finished,7,
3821,2022-05-27 00:00:00.000,3415,3644,finished,4,
3822,2022-05-27 00:00:00.000,1728,737,finished,5,
3823,2022-05-27 00:00:00.000,1881,1549,finished,3,
3825,2022-05-27 00:00:00.000,3803,833,finished,5,
3827,2022-05-28 00:00:00.000,1347,36,finished,1,
3828,2022-05-28 00:00:00.000,2641,2552,finished,3,
3829,2022-05-28 00:00:00.000,4915,1058,finished,7,
3830,2022-05-28 00:00:00.000,4680,3398,finished,3,
3831,2022-05-28 00:00:00.000,2166,1502,finished,4,
3832,2022-05-28 00:00:00.000,1817,2250,finished,7,
3833,2022-05-28 00:00:00.000,2562,3953,finished,4,
3839,2022-05-28 00:00:00.000,2463,364,finished,7,
3841,2022-05-28 00:00:00.000,2105,3698,canceled,7,
3842,2022-05-28 00:00:00.000,410,2345,finished,5,
3843,2022-05-28 00:00:00.000,3803,2775,finished,5,
3846,2022-05-28 00:00:00.000,1064,3453,finished,4,
3848,2022-05-28 00:00:00.000,2081,4972,finished,3,
3850,2022-05-28 00:00:00.000,778,2277,finished,4,
3851,2022-05-28 00:00:00.000,2235,1243,finished,4,
3852,2022-05-28 00:00:00.000,3934,1369,finished,7,
3859,2022-05-29 00:00:00.000,428,4200,finished,7,
3860,2022-05-29 00:00:00.000,231,4391,finished,4,
3862,2022-05-29 00:00:00.000,880,1826,finished,7,
3863,2022-05-29 00:00:00.000,1796,1271,finished,5,
3864,2022-05-29 00:00:00.000,2351,489,finished,5,
3865,2022-05-29 00:00:00.000,603,766,finished,3,
3869,2022-05-29 00:00:00.000,2934,717,finished,6,
3870,2022-05-29 00:00:00.000,1251,3737,finished,5,
3872,2022-05-29 00:00:00.000,4896,4213,canceled,6,
3874,2022-05-29 00:00:00.000,2177,1940,finished,1,
3875,2022-05-29 00:00:00.000,1434,4960,finished,2,
3876,2022-05-29 00:00:00.000,2084,974,canceled,1,
3877,2022-05-29 00:00:00.000,781,3586,finished,3,
3879,2022-05-29 00:00:00.000,42,2565,finished,2,
3880,2022-05-29 00:00:00.000,1384,1267,canceled,3,
3881,2022-05-29 00:00:00.000,1759,3106,finished,6,
3882,2022-05-29 00:00:00.000,5000,1460,finished,2,
3883,2022-05-29 00:00:00.000,1982,1096,finished,4,
3884,2022-05-29 00:00:00.000,2700,1017,finished,5,
3885,2022-05-29 00:00:00.000,2381,3391,finished,3,
3887,2022-05-29 00:00:00.000,1347,3372,finished,1,
3888,2022-05-29 00:00:00.000,4269,4438,finished,1,
3889,2022-05-29 00:00:00.000,2920,3006,finished,4,
3890,2022-05-30 00:00:00.000,606,4079,canceled,1,
3891,2022-05-30 00:00:00.000,879,154,canceled,1,
3893,2022-05-30 00:00:00.000,4309,1052,canceled,2,
3894,2022-05-30 00:00:00.000,572,1325,finished,6,
3896,2022-05-30 00:00:00.000,2969,1388,finished,4,
3897,2022-05-30 00:00:00.000,4459,3395,finished,3,
3898,2022-05-30 00:00:00.000,2043,1359,finished,5,
3899,2022-05-30 00:00:00.000,3415,1505,finished,4,
3902,2022-05-30 00:00:00.000,1927,2855,finished,3,
3905,2022-05-30 00:00:00.000,3240,4420,finished,4,
3907,2022-05-30 00:00:00.000,170,4021,finished,3,
3908,2022-05-30 00:00:00.000,997,974,canceled,2,
3911,2022-05-30 00:00:00.000,4896,1767,finished,6,
3912,2022-05-30 00:00:00.000,4486,4365,finished,1,
3913,2022-05-30 00:00:00.000,4776,2236,finished,4,
3914,2022-05-30 00:00:00.000,4095,4208,finished,4,
3915,2022-05-31 00:00:00.000,4776,2121,finished,4,
3916,2022-05-31 00:00:00.000,2591,3873,finished,4,
3918,2022-05-31 00:00:00.000,1262,4325,finished,5,
3922,2022-05-31 00:00:00.000,1492,941,finished,4,
3923,2022-05-31 00:00:00.000,3465,4432,canceled,6,
3924,2022-05-31 00:00:00.000,3704,3381,finished,1,
3927,2022-05-31 00:00:00.000,455,1301,finished,7,
3928,2022-05-31 00:00:00.000,4854,3177,finished,6,
3932,2022-05-31 00:00:00.000,2283,690,finished,4,
3936,2022-05-31 00:00:00.000,1170,3458,finished,2,
3937,2022-05-31 00:00:00.000,3734,1260,finished,2,
3938,2022-05-31 00:00:00.000,2092,1315,canceled,6,
