"session_id","session_date_time","session_status","mentor_domain_id","domain_name","mentor_id","mentor_role","mentor_reg_date","mentor_region_id","mentor_region_name","mentee_id","mentee_role","mentee_reg_date","mentee_region_id","mentee_region_name"
1243,2022-01-23 00:00:00.000,finished,6,Машинное обучение,3048,mentor,2021-11-29 00:00:00.000,5,Ленинградская обл,2017,mentee,2021-10-31 00:00:00.000,7,Нижегородская обл
1245,2022-01-23 00:00:00.000,finished,5,Python для аналитики данных,3102,mentor,2021-03-25 00:00:00.000,1,г Москва,4579,mentee,2021-06-23 00:00:00.000,3,Ростовская обл
1246,2022-01-24 00:00:00.000,finished,7,SQL,2048,mentor,2021-10-31 00:00:00.000,1,г Москва,1350,mentee,2021-11-07 00:00:00.000,4,Краснодарский край
1247,2022-01-24 00:00:00.000,finished,2,AB тестирование,2098,mentor,2021-02-05 00:00:00.000,1,г Москва,4065,mentee,2021-07-21 00:00:00.000,1,г Москва
1248,2022-01-24 00:00:00.000,finished,6,Машинное обучение,2180,mentor,2021-08-25 00:00:00.000,1,г Москва,1814,mentee,2021-12-31 00:00:00.000,1,г Москва
1252,2022-01-24 00:00:00.000,canceled,2,AB тестирование,2532,mentor,2021-05-30 00:00:00.000,1,г Москва,1293,mentee,2021-11-17 00:00:00.000,1,г Москва
1254,2022-01-24 00:00:00.000,finished,4,DS,2969,mentor,2021-10-22 00:00:00.000,9,Омская обл,3796,mentee,2021-10-15 00:00:00.000,3,Ростовская обл
1255,2022-01-25 00:00:00.000,canceled,2,AB тестирование,2088,mentor,2021-04-30 00:00:00.000,3,Ростовская обл,2696,mentee,2021-09-15 00:00:00.000,0,Другое
1256,2022-01-25 00:00:00.000,canceled,1,Продуктовая аналитика,498,mentor,2021-09-06 00:00:00.000,1,г Москва,4149,mentee,2022-01-04 00:00:00.000,1,г Москва
1257,2022-01-25 00:00:00.000,finished,1,Продуктовая аналитика,4764,mentor,2021-08-22 00:00:00.000,6,Московская обл,686,mentee,2021-10-25 00:00:00.000,1,г Москва
1258,2022-01-25 00:00:00.000,canceled,3,Визуализация данных,54,mentor,2021-05-09 00:00:00.000,7,Нижегородская обл,2090,mentee,2021-04-10 00:00:00.000,5,Ленинградская обл
1259,2022-01-25 00:00:00.000,finished,6,Машинное обучение,688,mentor,2021-06-30 00:00:00.000,1,г Москва,719,mentee,2021-10-05 00:00:00.000,1,г Москва
1262,2022-01-26 00:00:00.000,finished,3,Визуализация данных,3118,mentor,2022-01-14 00:00:00.000,3,Ростовская обл,2851,mentee,2021-03-15 00:00:00.000,9,Омская обл
1263,2022-01-26 00:00:00.000,finished,1,Продуктовая аналитика,355,mentor,2021-01-10 00:00:00.000,4,Краснодарский край,698,mentee,2022-01-15 00:00:00.000,4,Краснодарский край
1264,2022-01-26 00:00:00.000,finished,7,SQL,3800,mentor,2022-01-08 00:00:00.000,1,г Москва,3361,mentee,2021-11-09 00:00:00.000,5,Ленинградская обл
1266,2022-01-26 00:00:00.000,finished,4,DS,4968,mentor,2021-12-02 00:00:00.000,7,Нижегородская обл,631,mentee,2021-11-29 00:00:00.000,1,г Москва
1267,2022-01-26 00:00:00.000,finished,4,DS,1630,mentor,2021-10-09 00:00:00.000,5,Ленинградская обл,2163,mentee,2021-08-24 00:00:00.000,1,г Москва
1272,2022-01-26 00:00:00.000,finished,5,Python для аналитики данных,2795,mentor,2021-11-20 00:00:00.000,1,г Москва,1663,mentee,2021-09-29 00:00:00.000,1,г Москва
1273,2022-01-26 00:00:00.000,canceled,1,Продуктовая аналитика,2485,mentor,2021-12-08 00:00:00.000,1,г Москва,2603,mentee,2021-06-02 00:00:00.000,1,г Москва
1276,2022-01-27 00:00:00.000,finished,7,SQL,4349,mentor,2022-01-24 00:00:00.000,2,г Санкт-Петербург,4330,mentee,2021-04-28 00:00:00.000,10,Красноярский край
1277,2022-01-27 00:00:00.000,canceled,2,AB тестирование,4304,mentor,2021-07-11 00:00:00.000,1,г Москва,1611,mentee,2021-07-06 00:00:00.000,8,Новосибирская обл
1278,2022-01-27 00:00:00.000,finished,4,DS,2166,mentor,2021-06-29 00:00:00.000,0,Другое,2588,mentee,2021-12-05 00:00:00.000,3,Ростовская обл
1279,2022-01-27 00:00:00.000,finished,7,SQL,3425,mentor,2021-06-06 00:00:00.000,1,г Москва,3923,mentee,2021-09-02 00:00:00.000,5,Ленинградская обл
1280,2022-01-27 00:00:00.000,finished,2,AB тестирование,2491,mentor,2021-09-23 00:00:00.000,4,Краснодарский край,4748,mentee,2021-04-12 00:00:00.000,3,Ростовская обл
1281,2022-01-27 00:00:00.000,finished,5,Python для аналитики данных,3121,mentor,2021-11-03 00:00:00.000,3,Ростовская обл,3200,mentee,2021-08-01 00:00:00.000,3,Ростовская обл
1283,2022-01-27 00:00:00.000,finished,2,AB тестирование,3590,mentor,2021-07-26 00:00:00.000,0,Другое,3192,mentee,2021-12-12 00:00:00.000,6,Московская обл
1284,2022-01-27 00:00:00.000,canceled,4,DS,2670,mentor,2021-09-19 00:00:00.000,6,Московская обл,2611,mentee,2021-01-25 00:00:00.000,1,г Москва
1285,2022-01-27 00:00:00.000,canceled,1,Продуктовая аналитика,4608,mentor,2021-03-19 00:00:00.000,1,г Москва,1764,mentee,2021-10-24 00:00:00.000,2,г Санкт-Петербург
1286,2022-01-27 00:00:00.000,finished,3,Визуализация данных,4732,mentor,2021-10-14 00:00:00.000,5,Ленинградская обл,3291,mentee,2021-07-05 00:00:00.000,1,г Москва
1287,2022-01-27 00:00:00.000,finished,4,DS,1513,mentor,2021-11-23 00:00:00.000,1,г Москва,1342,mentee,2022-01-09 00:00:00.000,1,г Москва
1288,2022-01-27 00:00:00.000,canceled,1,Продуктовая аналитика,538,mentor,2022-01-19 00:00:00.000,3,Ростовская обл,3231,mentee,2021-10-24 00:00:00.000,1,г Москва
1290,2022-01-27 00:00:00.000,finished,5,Python для аналитики данных,1890,mentor,2021-12-09 00:00:00.000,3,Ростовская обл,4200,mentee,2021-06-28 00:00:00.000,6,Московская обл
1291,2022-01-27 00:00:00.000,finished,2,AB тестирование,3115,mentor,2021-11-17 00:00:00.000,4,Краснодарский край,1918,mentee,2021-12-22 00:00:00.000,1,г Москва
1296,2022-01-28 00:00:00.000,finished,3,Визуализация данных,2803,mentor,2021-09-30 00:00:00.000,3,Ростовская обл,1912,mentee,2021-05-10 00:00:00.000,7,Нижегородская обл
1297,2022-01-28 00:00:00.000,finished,1,Продуктовая аналитика,2654,mentor,2021-07-31 00:00:00.000,3,Ростовская обл,3991,mentee,2021-12-26 00:00:00.000,1,г Москва
1298,2022-01-28 00:00:00.000,canceled,1,Продуктовая аналитика,1856,mentor,2021-12-08 00:00:00.000,2,г Санкт-Петербург,2090,mentee,2021-04-10 00:00:00.000,5,Ленинградская обл
1302,2022-01-28 00:00:00.000,finished,3,Визуализация данных,4412,mentor,2021-04-19 00:00:00.000,1,г Москва,2029,mentee,2021-11-14 00:00:00.000,2,г Санкт-Петербург
1304,2022-01-29 00:00:00.000,canceled,3,Визуализация данных,603,mentor,2021-12-17 00:00:00.000,6,Московская обл,4571,mentee,2021-07-02 00:00:00.000,6,Московская обл
1306,2022-01-29 00:00:00.000,canceled,7,SQL,2037,mentor,2021-01-17 00:00:00.000,6,Московская обл,3647,mentee,2021-01-30 00:00:00.000,1,г Москва
1307,2022-01-29 00:00:00.000,finished,2,AB тестирование,1457,mentor,2022-01-13 00:00:00.000,1,г Москва,3870,mentee,2021-06-11 00:00:00.000,5,Ленинградская обл
1308,2022-01-29 00:00:00.000,finished,3,Визуализация данных,1483,mentor,2021-02-24 00:00:00.000,1,г Москва,278,mentee,2021-06-15 00:00:00.000,5,Ленинградская обл
1309,2022-01-29 00:00:00.000,finished,4,DS,2622,mentor,2021-03-31 00:00:00.000,1,г Москва,892,mentee,2022-01-06 00:00:00.000,8,Новосибирская обл
1310,2022-01-29 00:00:00.000,finished,2,AB тестирование,508,mentor,2021-03-16 00:00:00.000,4,Краснодарский край,2895,mentee,2021-02-02 00:00:00.000,2,г Санкт-Петербург
1315,2022-01-30 00:00:00.000,finished,2,AB тестирование,508,mentor,2021-03-16 00:00:00.000,4,Краснодарский край,4067,mentee,2021-12-21 00:00:00.000,7,Нижегородская обл
1316,2022-01-30 00:00:00.000,finished,4,DS,1189,mentor,2022-01-28 00:00:00.000,7,Нижегородская обл,2511,mentee,2021-10-12 00:00:00.000,5,Ленинградская обл
1317,2022-01-30 00:00:00.000,finished,6,Машинное обучение,1668,mentor,2021-12-20 00:00:00.000,1,г Москва,422,mentee,2021-02-01 00:00:00.000,1,г Москва
1319,2022-01-30 00:00:00.000,finished,1,Продуктовая аналитика,4832,mentor,2021-04-10 00:00:00.000,1,г Москва,833,mentee,2021-05-22 00:00:00.000,0,Другое
1323,2022-01-30 00:00:00.000,canceled,2,AB тестирование,2881,mentor,2021-02-13 00:00:00.000,1,г Москва,4182,mentee,2021-05-20 00:00:00.000,1,г Москва
1324,2022-01-31 00:00:00.000,finished,6,Машинное обучение,1851,mentor,2021-08-24 00:00:00.000,1,г Москва,4476,mentee,2021-07-12 00:00:00.000,2,г Санкт-Петербург
1326,2022-01-31 00:00:00.000,finished,1,Продуктовая аналитика,2480,mentor,2021-02-28 00:00:00.000,2,г Санкт-Петербург,1522,mentee,2022-01-10 00:00:00.000,1,г Москва
1327,2022-01-31 00:00:00.000,finished,7,SQL,2820,mentor,2021-11-16 00:00:00.000,0,Другое,2788,mentee,2021-08-16 00:00:00.000,1,г Москва
1333,2022-01-31 00:00:00.000,finished,3,Визуализация данных,888,mentor,2022-01-05 00:00:00.000,5,Ленинградская обл,4052,mentee,2021-05-19 00:00:00.000,2,г Санкт-Петербург
1334,2022-01-31 00:00:00.000,finished,4,DS,1768,mentor,2021-06-29 00:00:00.000,10,Красноярский край,4175,mentee,2021-11-22 00:00:00.000,0,Другое
1337,2022-01-31 00:00:00.000,finished,3,Визуализация данных,3350,mentor,2021-01-12 00:00:00.000,2,г Санкт-Петербург,3948,mentee,2021-02-25 00:00:00.000,1,г Москва
1338,2022-02-01 00:00:00.000,finished,7,SQL,830,mentor,2021-03-25 00:00:00.000,2,г Санкт-Петербург,2736,mentee,2021-09-21 00:00:00.000,1,г Москва
1340,2022-02-01 00:00:00.000,finished,3,Визуализация данных,2269,mentor,2021-03-31 00:00:00.000,4,Краснодарский край,591,mentee,2021-05-07 00:00:00.000,1,г Москва
1341,2022-02-01 00:00:00.000,finished,1,Продуктовая аналитика,4234,mentor,2021-06-11 00:00:00.000,1,г Москва,2948,mentee,2021-12-08 00:00:00.000,1,г Москва
1342,2022-02-01 00:00:00.000,finished,3,Визуализация данных,2011,mentor,2021-07-12 00:00:00.000,3,Ростовская обл,1479,mentee,2022-02-01 00:00:00.000,5,Ленинградская обл
1343,2022-02-01 00:00:00.000,finished,7,SQL,391,mentor,2021-09-23 00:00:00.000,1,г Москва,3634,mentee,2021-11-01 00:00:00.000,5,Ленинградская обл
1344,2022-02-01 00:00:00.000,finished,6,Машинное обучение,1851,mentor,2021-08-24 00:00:00.000,1,г Москва,4174,mentee,2022-01-05 00:00:00.000,1,г Москва
1346,2022-02-01 00:00:00.000,finished,6,Машинное обучение,1463,mentor,2021-07-04 00:00:00.000,1,г Москва,2121,mentee,2021-12-24 00:00:00.000,4,Краснодарский край
1347,2022-02-01 00:00:00.000,finished,6,Машинное обучение,3407,mentor,2021-03-21 00:00:00.000,6,Московская обл,409,mentee,2021-02-06 00:00:00.000,7,Нижегородская обл
1348,2022-02-02 00:00:00.000,finished,3,Визуализация данных,1712,mentor,2021-06-28 00:00:00.000,6,Московская обл,2788,mentee,2021-08-16 00:00:00.000,1,г Москва
1349,2022-02-02 00:00:00.000,finished,1,Продуктовая аналитика,4344,mentor,2021-01-10 00:00:00.000,6,Московская обл,2804,mentee,2021-11-24 00:00:00.000,1,г Москва
1351,2022-02-02 00:00:00.000,finished,2,AB тестирование,2842,mentor,2021-04-06 00:00:00.000,3,Ростовская обл,1489,mentee,2021-05-11 00:00:00.000,1,г Москва
1352,2022-02-02 00:00:00.000,finished,1,Продуктовая аналитика,4739,mentor,2021-06-16 00:00:00.000,1,г Москва,4799,mentee,2021-05-02 00:00:00.000,8,Новосибирская обл
1353,2022-02-02 00:00:00.000,finished,5,Python для аналитики данных,4429,mentor,2021-09-25 00:00:00.000,4,Краснодарский край,332,mentee,2021-02-25 00:00:00.000,8,Новосибирская обл
1355,2022-02-02 00:00:00.000,finished,6,Машинное обучение,3477,mentor,2022-01-28 00:00:00.000,5,Ленинградская обл,1519,mentee,2021-07-08 00:00:00.000,2,г Санкт-Петербург
1356,2022-02-02 00:00:00.000,finished,6,Машинное обучение,179,mentor,2021-02-20 00:00:00.000,8,Новосибирская обл,2034,mentee,2021-02-06 00:00:00.000,1,г Москва
1357,2022-02-02 00:00:00.000,finished,1,Продуктовая аналитика,4614,mentor,2021-11-21 00:00:00.000,2,г Санкт-Петербург,947,mentee,2021-01-19 00:00:00.000,7,Нижегородская обл
1360,2022-02-02 00:00:00.000,finished,5,Python для аналитики данных,912,mentor,2021-08-24 00:00:00.000,0,Другое,4454,mentee,2021-05-22 00:00:00.000,1,г Москва
1361,2022-02-02 00:00:00.000,finished,4,DS,2973,mentor,2021-08-12 00:00:00.000,3,Ростовская обл,2299,mentee,2021-03-15 00:00:00.000,1,г Москва
1362,2022-02-02 00:00:00.000,finished,1,Продуктовая аналитика,2305,mentor,2021-11-21 00:00:00.000,1,г Москва,3069,mentee,2021-06-16 00:00:00.000,1,г Москва
1363,2022-02-02 00:00:00.000,finished,2,AB тестирование,1457,mentor,2022-01-13 00:00:00.000,1,г Москва,3805,mentee,2021-05-20 00:00:00.000,8,Новосибирская обл
1368,2022-02-03 00:00:00.000,finished,1,Продуктовая аналитика,4647,mentor,2021-09-05 00:00:00.000,3,Ростовская обл,3634,mentee,2021-11-01 00:00:00.000,5,Ленинградская обл
1370,2022-02-03 00:00:00.000,finished,6,Машинное обучение,2344,mentor,2021-11-29 00:00:00.000,5,Ленинградская обл,3140,mentee,2021-12-25 00:00:00.000,4,Краснодарский край
1371,2022-02-03 00:00:00.000,finished,1,Продуктовая аналитика,1853,mentor,2021-02-09 00:00:00.000,1,г Москва,2006,mentee,2021-03-29 00:00:00.000,3,Ростовская обл
1372,2022-02-03 00:00:00.000,finished,1,Продуктовая аналитика,3396,mentor,2021-03-07 00:00:00.000,1,г Москва,930,mentee,2021-08-28 00:00:00.000,2,г Санкт-Петербург
1373,2022-02-03 00:00:00.000,finished,7,SQL,3800,mentor,2022-01-08 00:00:00.000,1,г Москва,1956,mentee,2021-03-15 00:00:00.000,11,Архангельская обл
1374,2022-02-03 00:00:00.000,finished,3,Визуализация данных,3118,mentor,2022-01-14 00:00:00.000,3,Ростовская обл,2421,mentee,2021-03-21 00:00:00.000,1,г Москва
1376,2022-02-03 00:00:00.000,canceled,2,AB тестирование,3154,mentor,2021-10-30 00:00:00.000,7,Нижегородская обл,3651,mentee,2021-01-21 00:00:00.000,1,г Москва
1377,2022-02-03 00:00:00.000,finished,5,Python для аналитики данных,4671,mentor,2021-12-30 00:00:00.000,9,Омская обл,4149,mentee,2022-01-04 00:00:00.000,1,г Москва
1378,2022-02-03 00:00:00.000,finished,3,Визуализация данных,1233,mentor,2021-06-06 00:00:00.000,4,Краснодарский край,4308,mentee,2021-09-05 00:00:00.000,5,Ленинградская обл
